workerid,proliferate.condition,accuracy,accuracy_bool,correct_img,correct_key,correct_response,img_selected,internal_node_id,question_order,response,rt,rule,stimulus,time_elapsed,trial,trial_index,trial_type,error
420,shape_on,True,1,,j,on,,0.0-28.0,,j,1229,cube,blicket_images/ls.jpg,139639,blicket,32,image-keyboard-response,
420,shape_on,True,1,,f,off,,0.0-30.0,,f,1656,cube,blicket_images/dc.jpg,141949,blicket,34,image-keyboard-response,
420,shape_on,True,1,,f,off,,0.0-32.0,,f,1402,cube,blicket_images/lc.jpg,143970,blicket,36,image-keyboard-response,
420,shape_on,True,1,,f,off,,0.0-34.0,,f,1441,cube,blicket_images/dc.jpg,146063,blicket,38,image-keyboard-response,
420,shape_on,True,1,,j,on,,0.0-36.0,,j,1321,cube,blicket_images/ds.jpg,147887,blicket,40,image-keyboard-response,
420,shape_on,False,0,blicket_images/ds.jpg,,ds,blicket_images/ls.jpg,0.0-38.0,,ls,7654,cube,"Which of these options shows the image from the last trial, that you just saw?",156118,pop_quiz,42,html-button-response,
420,shape_on,True,1,,,"['ds', 'ls']",,0.0-39.0,[0],"['ds', 'ls']",10302,cube,,166435,rule_question,43,survey-multi-select,
370,shape_on,False,0,,f,off,,0.0-6.0,,j,5306,cylinder,blicket_images/ds.jpg,284396,blicket,22,image-keyboard-response,
370,shape_on,True,1,,j,on,,0.0-8.0,,j,1497,cylinder,blicket_images/lc.jpg,287265,blicket,24,image-keyboard-response,
370,shape_on,True,1,,f,off,,0.0-10.0,,f,1241,cylinder,blicket_images/ds.jpg,289182,blicket,26,image-keyboard-response,
370,shape_on,False,0,,f,off,,0.0-12.0,,j,1140,cylinder,blicket_images/ls.jpg,291312,blicket,28,image-keyboard-response,
370,shape_on,True,1,,j,on,,0.0-14.0,,j,860,cylinder,blicket_images/lc.jpg,292929,blicket,30,image-keyboard-response,
370,shape_on,True,1,,j,on,,0.0-16.0,,j,1699,cylinder,blicket_images/dc.jpg,295102,blicket,32,image-keyboard-response,
370,shape_on,True,1,,j,on,,0.0-18.0,,j,802,cylinder,blicket_images/lc.jpg,296779,blicket,34,image-keyboard-response,
370,shape_on,True,1,,f,off,,0.0-20.0,,f,813,cylinder,blicket_images/ds.jpg,298098,blicket,36,image-keyboard-response,
370,shape_on,False,0,,j,on,,0.0-22.0,,f,1442,cylinder,blicket_images/dc.jpg,300125,blicket,38,image-keyboard-response,
370,shape_on,True,1,,j,on,,0.0-24.0,,j,663,cylinder,blicket_images/lc.jpg,301700,blicket,40,image-keyboard-response,
370,shape_on,True,1,,f,off,,0.0-26.0,,f,875,cylinder,blicket_images/ls.jpg,303077,blicket,42,image-keyboard-response,
370,shape_on,True,1,,j,on,,0.0-28.0,,j,1072,cylinder,blicket_images/dc.jpg,304525,blicket,44,image-keyboard-response,
370,shape_on,True,1,,f,off,,0.0-30.0,,f,1048,cylinder,blicket_images/ls.jpg,305938,blicket,46,image-keyboard-response,
370,shape_on,True,1,,f,off,,0.0-32.0,,f,935,cylinder,blicket_images/ds.jpg,307201,blicket,48,image-keyboard-response,
370,shape_on,True,1,,j,on,,0.0-34.0,,j,1727,cylinder,blicket_images/lc.jpg,309169,blicket,50,image-keyboard-response,
370,shape_on,True,1,,j,on,,0.0-36.0,,j,886,cylinder,blicket_images/dc.jpg,310414,blicket,52,image-keyboard-response,
370,shape_on,True,1,blicket_images/dc.jpg,,dc,blicket_images/dc.jpg,0.0-38.0,,dc,61965,cylinder,"Which of these options shows the image from the last trial, that you just saw?",372646,pop_quiz,54,html-button-response,
370,shape_on,True,1,,,"['dc', 'lc']",,0.0-39.0,[0],"['dc', 'lc']",7174,cylinder,,379824,rule_question,55,survey-multi-select,
436,shape_on,False,0,,f,off,,0.0-6.0,,j,3820,cube,blicket_images/lc.jpg,92950,blicket,10,image-keyboard-response,
436,shape_on,False,0,,j,on,,0.0-8.0,,f,2045,cube,blicket_images/ls.jpg,100485,blicket,12,image-keyboard-response,
436,shape_on,False,0,,f,off,,0.0-10.0,,j,1388,cube,blicket_images/dc.jpg,103505,blicket,14,image-keyboard-response,
436,shape_on,True,1,,j,on,,0.0-12.0,,j,3691,cube,blicket_images/ds.jpg,110049,blicket,16,image-keyboard-response,
436,shape_on,True,1,,f,off,,0.0-14.0,,f,2708,cube,blicket_images/lc.jpg,115661,blicket,18,image-keyboard-response,
436,shape_on,True,1,,j,on,,0.0-16.0,,j,1686,cube,blicket_images/ds.jpg,118646,blicket,20,image-keyboard-response,
436,shape_on,True,1,,f,off,,0.0-18.0,,f,1672,cube,blicket_images/lc.jpg,121319,blicket,22,image-keyboard-response,
436,shape_on,True,1,,f,off,,0.0-20.0,,f,3678,cube,blicket_images/dc.jpg,126205,blicket,24,image-keyboard-response,
436,shape_on,False,0,,j,on,,0.0-22.0,,f,1791,cube,blicket_images/ls.jpg,128672,blicket,26,image-keyboard-response,
436,shape_on,True,1,,j,on,,0.0-24.0,,j,1361,cube,blicket_images/ds.jpg,131127,blicket,28,image-keyboard-response,
436,shape_on,True,1,,f,off,,0.0-26.0,,f,1495,cube,blicket_images/dc.jpg,134923,blicket,30,image-keyboard-response,
436,shape_on,False,0,,f,off,,0.0-28.0,,j,4866,cube,blicket_images/lc.jpg,140454,blicket,32,image-keyboard-response,
436,shape_on,True,1,,j,on,,0.0-30.0,,j,918,cube,blicket_images/ls.jpg,142586,blicket,34,image-keyboard-response,
436,shape_on,True,1,,j,on,,0.0-32.0,,j,2238,cube,blicket_images/ds.jpg,145546,blicket,36,image-keyboard-response,
436,shape_on,True,1,,f,off,,0.0-34.0,,f,1214,cube,blicket_images/dc.jpg,147467,blicket,38,image-keyboard-response,
436,shape_on,True,1,,j,on,,0.0-36.0,,j,743,cube,blicket_images/ls.jpg,149102,blicket,40,image-keyboard-response,
436,shape_on,False,0,blicket_images/ls.jpg,,ls,blicket_images/dc.jpg,0.0-38.0,,dc,5225,cube,"Which of these options shows the image from the last trial, that you just saw?",154912,pop_quiz,42,html-button-response,
436,shape_on,True,1,,,"['ds', 'ls']",,0.0-39.0,[0],"['ds', 'ls']",5740,cube,,160658,rule_question,43,survey-multi-select,
411,shape_on,False,0,,f,off,,0.0-6.0,,j,7917,cube,blicket_images/lc.jpg,303915,blicket,10,image-keyboard-response,
411,shape_on,True,1,,j,on,,0.0-8.0,,j,2435,cube,blicket_images/ls.jpg,313548,blicket,12,image-keyboard-response,
411,shape_on,True,1,,f,off,,0.0-10.0,,f,4749,cube,blicket_images/lc.jpg,327539,blicket,14,image-keyboard-response,
411,shape_on,True,1,,j,on,,0.0-12.0,,j,2875,cube,blicket_images/ls.jpg,332967,blicket,16,image-keyboard-response,
411,shape_on,False,0,,j,on,,0.0-14.0,,f,5268,cube,blicket_images/ds.jpg,339302,blicket,18,image-keyboard-response,
411,shape_on,True,1,,f,off,,0.0-16.0,,f,4566,cube,blicket_images/dc.jpg,349235,blicket,20,image-keyboard-response,
411,shape_on,True,1,,j,on,,0.0-18.0,,j,3110,cube,blicket_images/ls.jpg,356564,blicket,22,image-keyboard-response,
411,shape_on,True,1,,f,off,,0.0-20.0,,f,1020,cube,blicket_images/lc.jpg,358510,blicket,24,image-keyboard-response,
411,shape_on,True,1,,j,on,,0.0-22.0,,j,761,cube,blicket_images/ds.jpg,359947,blicket,26,image-keyboard-response,
411,shape_on,True,1,,f,off,,0.0-24.0,,f,1806,cube,blicket_images/dc.jpg,362547,blicket,28,image-keyboard-response,
411,shape_on,True,1,,f,off,,0.0-26.0,,f,1268,cube,blicket_images/lc.jpg,364450,blicket,30,image-keyboard-response,
411,shape_on,True,1,,j,on,,0.0-28.0,,j,1303,cube,blicket_images/ds.jpg,366518,blicket,32,image-keyboard-response,
411,shape_on,True,1,,f,off,,0.0-30.0,,f,1501,cube,blicket_images/dc.jpg,368647,blicket,34,image-keyboard-response,
411,shape_on,True,1,,j,on,,0.0-32.0,,j,690,cube,blicket_images/ds.jpg,369898,blicket,36,image-keyboard-response,
411,shape_on,True,1,,f,off,,0.0-34.0,,f,893,cube,blicket_images/dc.jpg,371216,blicket,38,image-keyboard-response,
411,shape_on,True,1,,j,on,,0.0-36.0,,j,3490,cube,blicket_images/ds.jpg,375158,blicket,40,image-keyboard-response,
411,shape_on,True,1,blicket_images/ds.jpg,,ds,blicket_images/ds.jpg,0.0-38.0,,ds,12998,cube,"Which of these options shows the image from the last trial, that you just saw?",388551,pop_quiz,42,html-button-response,
411,shape_on,True,1,,,"['ds', 'ls']",,0.0-39.0,[0],"['ds', 'ls']",9483,cube,,398040,rule_question,43,survey-multi-select,
386,color_off,True,1,,j,on,,0.0-6.0,,j,5737,light,blicket_images/ls.jpg,125869,blicket,10,image-keyboard-response,
386,color_off,True,1,,j,on,,0.0-8.0,,j,5375,light,blicket_images/lc.jpg,133011,blicket,12,image-keyboard-response,
386,color_off,True,1,,f,off,,0.0-10.0,,f,3622,light,blicket_images/dc.jpg,138132,blicket,14,image-keyboard-response,
386,color_off,True,1,,f,off,,0.0-12.0,,f,2452,light,blicket_images/ds.jpg,141651,blicket,16,image-keyboard-response,
386,color_off,True,1,,j,on,,0.0-14.0,,j,3310,light,blicket_images/ls.jpg,146299,blicket,18,image-keyboard-response,
386,color_off,True,1,,j,on,,0.0-16.0,,j,4855,light,blicket_images/lc.jpg,152716,blicket,20,image-keyboard-response,
386,color_off,True,1,,f,off,,0.0-18.0,,f,2325,light,blicket_images/ds.jpg,156043,blicket,22,image-keyboard-response,
386,color_off,True,1,,f,off,,0.0-20.0,,f,3086,light,blicket_images/dc.jpg,160139,blicket,24,image-keyboard-response,
386,color_off,True,1,,j,on,,0.0-22.0,,j,2471,light,blicket_images/lc.jpg,163573,blicket,26,image-keyboard-response,
386,color_off,True,1,,f,off,,0.0-24.0,,f,3182,light,blicket_images/ds.jpg,167547,blicket,28,image-keyboard-response,
386,color_off,True,1,,j,on,,0.0-26.0,,j,3584,light,blicket_images/ls.jpg,172315,blicket,30,image-keyboard-response,
386,color_off,True,1,,j,on,,0.0-28.0,,j,2343,light,blicket_images/lc.jpg,175741,blicket,32,image-keyboard-response,
386,color_off,True,1,,f,off,,0.0-30.0,,f,2230,light,blicket_images/ds.jpg,178971,blicket,34,image-keyboard-response,
386,color_off,True,1,,f,off,,0.0-32.0,,f,3182,light,blicket_images/dc.jpg,183452,blicket,36,image-keyboard-response,
386,color_off,True,1,,j,on,,0.0-34.0,,j,2135,light,blicket_images/ls.jpg,186540,blicket,38,image-keyboard-response,
386,color_off,True,1,,f,off,,0.0-36.0,,f,2006,light,blicket_images/ds.jpg,189491,blicket,40,image-keyboard-response,
386,color_off,False,0,blicket_images/ds.jpg,,ds,blicket_images/dc.jpg,0.0-38.0,,dc,9268,light,"Which of these options shows the image from the last trial, that you just saw?",199363,pop_quiz,42,html-button-response,
386,color_off,True,1,,,"['lc', 'ls']",,0.0-39.0,[0],"['lc', 'ls']",6452,light,,205819,rule_question,43,survey-multi-select,
455,color_off,True,1,,j,on,,0.0-6.0,,j,3896,light,blicket_images/ls.jpg,142801,blicket,16,image-keyboard-response,
455,color_off,False,0,,f,off,,0.0-8.0,,j,2518,light,blicket_images/dc.jpg,147977,blicket,18,image-keyboard-response,
455,color_off,True,1,,f,off,,0.0-10.0,,f,2917,light,blicket_images/ds.jpg,152199,blicket,20,image-keyboard-response,
455,color_off,True,1,,j,on,,0.0-12.0,,j,1430,light,blicket_images/lc.jpg,154632,blicket,22,image-keyboard-response,
455,color_off,True,1,,f,off,,0.0-14.0,,f,1982,light,blicket_images/ds.jpg,157856,blicket,24,image-keyboard-response,
455,color_off,True,1,,f,off,,0.0-16.0,,f,1260,light,blicket_images/dc.jpg,160111,blicket,26,image-keyboard-response,
455,color_off,True,1,,j,on,,0.0-18.0,,j,732,light,blicket_images/lc.jpg,161640,blicket,28,image-keyboard-response,
455,color_off,True,1,,j,on,,0.0-20.0,,j,2078,light,blicket_images/ls.jpg,164376,blicket,30,image-keyboard-response,
455,color_off,True,1,,f,off,,0.0-22.0,,f,934,light,blicket_images/ds.jpg,165848,blicket,32,image-keyboard-response,
455,color_off,True,1,,j,on,,0.0-24.0,,j,679,light,blicket_images/ls.jpg,167057,blicket,34,image-keyboard-response,
455,color_off,True,1,,j,on,,0.0-26.0,,j,631,light,blicket_images/lc.jpg,169025,blicket,36,image-keyboard-response,
455,color_off,True,1,,j,on,,0.0-28.0,,j,1853,light,blicket_images/ls.jpg,171848,blicket,38,image-keyboard-response,
455,color_off,True,1,,f,off,,0.0-30.0,,f,912,light,blicket_images/dc.jpg,173152,blicket,40,image-keyboard-response,
455,color_off,True,1,,j,on,,0.0-32.0,,j,1149,light,blicket_images/lc.jpg,174872,blicket,42,image-keyboard-response,
455,color_off,True,1,,j,on,,0.0-34.0,,j,861,light,blicket_images/ls.jpg,176951,blicket,44,image-keyboard-response,
455,color_off,True,1,,f,off,,0.0-36.0,,f,654,light,blicket_images/dc.jpg,178224,blicket,46,image-keyboard-response,
455,color_off,False,0,blicket_images/dc.jpg,,dc,blicket_images/ds.jpg,0.0-38.0,,ds,10875,light,"Which of these options shows the image from the last trial, that you just saw?",190312,pop_quiz,48,html-button-response,
455,color_off,False,0,,,"['lc', 'ls']",,0.0-39.0,[0],"['dc', 'ds', 'lc', 'ls']",13451,light,,203768,rule_question,49,survey-multi-select,
419,color_off,True,1,,f,off,,0.0-6.0,,f,4006,dark,blicket_images/lc.jpg,331589,blicket,16,image-keyboard-response,
419,color_off,True,1,,f,off,,0.0-8.0,,f,6027,dark,blicket_images/ls.jpg,339909,blicket,18,image-keyboard-response,
419,color_off,True,1,,j,on,,0.0-10.0,,j,1910,dark,blicket_images/ds.jpg,344429,blicket,20,image-keyboard-response,
419,color_off,True,1,,f,off,,0.0-12.0,,f,1788,dark,blicket_images/ls.jpg,348202,blicket,22,image-keyboard-response,
419,color_off,True,1,,j,on,,0.0-14.0,,j,2341,dark,blicket_images/dc.jpg,357898,blicket,24,image-keyboard-response,
419,color_off,True,1,,f,off,,0.0-16.0,,f,1627,dark,blicket_images/lc.jpg,363301,blicket,26,image-keyboard-response,
419,color_off,True,1,,j,on,,0.0-18.0,,j,1983,dark,blicket_images/ds.jpg,368046,blicket,28,image-keyboard-response,
419,color_off,True,1,,j,on,,0.0-20.0,,j,2247,dark,blicket_images/dc.jpg,371549,blicket,30,image-keyboard-response,
419,color_off,True,1,,f,off,,0.0-22.0,,f,1897,dark,blicket_images/ls.jpg,374761,blicket,32,image-keyboard-response,
419,color_off,True,1,,f,off,,0.0-24.0,,f,2148,dark,blicket_images/lc.jpg,378419,blicket,34,image-keyboard-response,
419,color_off,True,1,,j,on,,0.0-26.0,,j,3780,dark,blicket_images/dc.jpg,383924,blicket,36,image-keyboard-response,
419,color_off,True,1,,j,on,,0.0-28.0,,j,1894,dark,blicket_images/ds.jpg,387179,blicket,38,image-keyboard-response,
419,color_off,True,1,,f,off,,0.0-30.0,,f,1517,dark,blicket_images/lc.jpg,389882,blicket,40,image-keyboard-response,
419,color_off,True,1,,f,off,,0.0-32.0,,f,2523,dark,blicket_images/ls.jpg,393579,blicket,42,image-keyboard-response,
419,color_off,True,1,,f,off,,0.0-34.0,,f,2312,dark,blicket_images/lc.jpg,397078,blicket,44,image-keyboard-response,
419,color_off,True,1,,f,off,,0.0-36.0,,f,1690,dark,blicket_images/ls.jpg,400029,blicket,46,image-keyboard-response,
419,color_off,False,0,blicket_images/ls.jpg,,ls,blicket_images/lc.jpg,0.0-38.0,,lc,15025,dark,"Which of these options shows the image from the last trial, that you just saw?",416666,pop_quiz,48,html-button-response,
419,color_off,False,0,,,"['dc', 'ds']",,0.0-39.0,[0],"['dc', 'ds', 'lc', 'ls']",106448,dark,,523119,rule_question,49,survey-multi-select,
406,color_off,False,0,,j,on,,0.0-6.0,,f,1829,dark,blicket_images/dc.jpg,56120,blicket,10,image-keyboard-response,
406,color_off,False,0,,f,off,,0.0-8.0,,j,2470,dark,blicket_images/ls.jpg,59619,blicket,12,image-keyboard-response,
406,color_off,False,0,,f,off,,0.0-10.0,,j,1449,dark,blicket_images/lc.jpg,61887,blicket,14,image-keyboard-response,
406,color_off,True,1,,j,on,,0.0-12.0,,j,800,dark,blicket_images/ds.jpg,63497,blicket,16,image-keyboard-response,
406,color_off,False,0,,f,off,,0.0-14.0,,j,958,dark,blicket_images/ls.jpg,65488,blicket,18,image-keyboard-response,
406,color_off,False,0,,f,off,,0.0-16.0,,j,1532,dark,blicket_images/lc.jpg,67887,blicket,20,image-keyboard-response,
406,color_off,True,1,,j,on,,0.0-18.0,,j,396,dark,blicket_images/ds.jpg,68993,blicket,22,image-keyboard-response,
406,color_off,True,1,,j,on,,0.0-20.0,,j,425,dark,blicket_images/dc.jpg,70710,blicket,24,image-keyboard-response,
406,color_off,False,0,,f,off,,0.0-22.0,,j,418,dark,blicket_images/ls.jpg,71635,blicket,26,image-keyboard-response,
406,color_off,False,0,,f,off,,0.0-24.0,,j,265,dark,blicket_images/lc.jpg,72531,blicket,28,image-keyboard-response,
406,color_off,True,1,,j,on,,0.0-26.0,,j,210,dark,blicket_images/dc.jpg,73180,blicket,30,image-keyboard-response,
406,color_off,True,1,,j,on,,0.0-28.0,,j,659,dark,blicket_images/ds.jpg,74550,blicket,32,image-keyboard-response,
406,color_off,True,1,,f,off,,0.0-30.0,,f,397,dark,blicket_images/ls.jpg,75374,blicket,34,image-keyboard-response,
406,color_off,True,1,,f,off,,0.0-32.0,,f,596,dark,blicket_images/lc.jpg,76481,blicket,36,image-keyboard-response,
406,color_off,False,0,,f,off,,0.0-34.0,,j,471,dark,blicket_images/ls.jpg,77545,blicket,38,image-keyboard-response,
406,color_off,False,0,,f,off,,0.0-36.0,,j,338,dark,blicket_images/lc.jpg,78455,blicket,40,image-keyboard-response,
406,color_off,False,0,blicket_images/lc.jpg,,lc,blicket_images/ls.jpg,0.0-38.0,,ls,5900,dark,"Which of these options shows the image from the last trial, that you just saw?",84863,pop_quiz,42,html-button-response,
406,color_off,False,0,,,"['dc', 'ds']",,0.0-39.0,[0],"['dc', 'ds', 'lc', 'ls']",10085,dark,,94957,rule_question,43,survey-multi-select,
361,color_off,True,1,,j,on,,0.0-6.0,,j,2609,dark,blicket_images/dc.jpg,65875,blicket,10,image-keyboard-response,
361,color_off,True,1,,f,off,,0.0-8.0,,f,1610,dark,blicket_images/lc.jpg,70909,blicket,12,image-keyboard-response,
361,color_off,True,1,,j,on,,0.0-10.0,,j,740,dark,blicket_images/dc.jpg,73448,blicket,14,image-keyboard-response,
361,color_off,True,1,,f,off,,0.0-12.0,,f,1082,dark,blicket_images/lc.jpg,75881,blicket,16,image-keyboard-response,
361,color_off,False,0,,f,off,,0.0-14.0,,j,2430,dark,blicket_images/ls.jpg,79185,blicket,18,image-keyboard-response,
361,color_off,True,1,,f,off,,0.0-16.0,,f,1177,dark,blicket_images/lc.jpg,81897,blicket,20,image-keyboard-response,
361,color_off,True,1,,f,off,,0.0-18.0,,f,604,dark,blicket_images/ls.jpg,83531,blicket,22,image-keyboard-response,
361,color_off,True,1,,j,on,,0.0-20.0,,j,672,dark,blicket_images/dc.jpg,84853,blicket,24,image-keyboard-response,
361,color_off,True,1,,j,on,,0.0-22.0,,j,774,dark,blicket_images/ds.jpg,86355,blicket,26,image-keyboard-response,
361,color_off,True,1,,j,on,,0.0-24.0,,j,1561,dark,blicket_images/dc.jpg,88513,blicket,28,image-keyboard-response,
361,color_off,True,1,,j,on,,0.0-26.0,,j,817,dark,blicket_images/ds.jpg,89884,blicket,30,image-keyboard-response,
361,color_off,True,1,,f,off,,0.0-28.0,,f,1028,dark,blicket_images/ls.jpg,91483,blicket,32,image-keyboard-response,
361,color_off,True,1,,j,on,,0.0-30.0,,j,790,dark,blicket_images/ds.jpg,92931,blicket,34,image-keyboard-response,
361,color_off,True,1,,f,off,,0.0-32.0,,f,845,dark,blicket_images/ls.jpg,94268,blicket,36,image-keyboard-response,
361,color_off,True,1,,j,on,,0.0-34.0,,j,609,dark,blicket_images/dc.jpg,95401,blicket,38,image-keyboard-response,
361,color_off,False,0,,f,off,,0.0-36.0,,j,1452,dark,blicket_images/lc.jpg,97417,blicket,40,image-keyboard-response,
361,color_off,True,1,blicket_images/lc.jpg,,lc,blicket_images/lc.jpg,0.0-38.0,,lc,3674,dark,"Which of these options shows the image from the last trial, that you just saw?",102688,pop_quiz,42,html-button-response,
361,color_off,False,0,,,"['dc', 'ds']",,0.0-39.0,[0],['ds'],5522,dark,,108266,rule_question,43,survey-multi-select,
357,color_off,False,0,,f,off,,0.0-6.0,,j,2229,dark,blicket_images/lc.jpg,43824,blicket,10,image-keyboard-response,
357,color_off,True,1,,j,on,,0.0-8.0,,j,1606,dark,blicket_images/dc.jpg,48023,blicket,12,image-keyboard-response,
357,color_off,True,1,,j,on,,0.0-10.0,,j,819,dark,blicket_images/ds.jpg,50810,blicket,14,image-keyboard-response,
357,color_off,True,1,,f,off,,0.0-12.0,,f,2158,dark,blicket_images/ls.jpg,53959,blicket,16,image-keyboard-response,
357,color_off,True,1,,j,on,,0.0-14.0,,j,1037,dark,blicket_images/dc.jpg,55943,blicket,18,image-keyboard-response,
357,color_off,True,1,,f,off,,0.0-16.0,,f,784,dark,blicket_images/lc.jpg,57450,blicket,20,image-keyboard-response,
357,color_off,True,1,,j,on,,0.0-18.0,,j,662,dark,blicket_images/dc.jpg,58783,blicket,22,image-keyboard-response,
357,color_off,True,1,,j,on,,0.0-20.0,,j,2462,dark,blicket_images/ds.jpg,61863,blicket,24,image-keyboard-response,
357,color_off,True,1,,f,off,,0.0-22.0,,f,528,dark,blicket_images/ls.jpg,63049,blicket,26,image-keyboard-response,
357,color_off,True,1,,f,off,,0.0-24.0,,f,750,dark,blicket_images/lc.jpg,64351,blicket,28,image-keyboard-response,
357,color_off,True,1,,f,off,,0.0-26.0,,f,662,dark,blicket_images/ls.jpg,65543,blicket,30,image-keyboard-response,
357,color_off,True,1,,j,on,,0.0-28.0,,j,607,dark,blicket_images/dc.jpg,66607,blicket,32,image-keyboard-response,
357,color_off,True,1,,f,off,,0.0-30.0,,f,643,dark,blicket_images/lc.jpg,67887,blicket,34,image-keyboard-response,
357,color_off,True,1,,j,on,,0.0-32.0,,j,639,dark,blicket_images/ds.jpg,69064,blicket,36,image-keyboard-response,
357,color_off,True,1,,f,off,,0.0-34.0,,f,632,dark,blicket_images/ls.jpg,70169,blicket,38,image-keyboard-response,
357,color_off,True,1,,f,off,,0.0-36.0,,f,499,dark,blicket_images/lc.jpg,71207,blicket,40,image-keyboard-response,
357,color_off,False,0,blicket_images/lc.jpg,,lc,blicket_images/ls.jpg,0.0-38.0,,ls,8817,dark,"Which of these options shows the image from the last trial, that you just saw?",80456,pop_quiz,42,html-button-response,
357,color_off,True,1,,,"['dc', 'ds']",,0.0-39.0,[0],"['dc', 'ds']",3352,dark,,83814,rule_question,43,survey-multi-select,
400,color_off,False,0,,f,off,,0.0-6.0,,j,1738,dark,blicket_images/ls.jpg,77318,blicket,10,image-keyboard-response,
400,color_off,True,1,,j,on,,0.0-8.0,,j,1475,dark,blicket_images/ds.jpg,80850,blicket,12,image-keyboard-response,
400,color_off,True,1,,j,on,,0.0-10.0,,j,1385,dark,blicket_images/dc.jpg,83775,blicket,14,image-keyboard-response,
400,color_off,True,1,,f,off,,0.0-12.0,,f,1170,dark,blicket_images/lc.jpg,86131,blicket,16,image-keyboard-response,
400,color_off,True,1,,j,on,,0.0-14.0,,j,1016,dark,blicket_images/ds.jpg,88587,blicket,18,image-keyboard-response,
400,color_off,True,1,,f,off,,0.0-16.0,,f,1100,dark,blicket_images/ls.jpg,90455,blicket,20,image-keyboard-response,
400,color_off,True,1,,j,on,,0.0-18.0,,j,621,dark,blicket_images/dc.jpg,92061,blicket,22,image-keyboard-response,
400,color_off,True,1,,f,off,,0.0-20.0,,f,646,dark,blicket_images/lc.jpg,93278,blicket,24,image-keyboard-response,
400,color_off,True,1,,j,on,,0.0-22.0,,j,490,dark,blicket_images/ds.jpg,94311,blicket,26,image-keyboard-response,
400,color_off,True,1,,f,off,,0.0-24.0,,f,519,dark,blicket_images/ls.jpg,95395,blicket,28,image-keyboard-response,
400,color_off,True,1,,j,on,,0.0-26.0,,j,1249,dark,blicket_images/ds.jpg,98765,blicket,30,image-keyboard-response,
400,color_off,True,1,,j,on,,0.0-28.0,,j,1140,dark,blicket_images/dc.jpg,100594,blicket,32,image-keyboard-response,
400,color_off,True,1,,f,off,,0.0-30.0,,f,641,dark,blicket_images/lc.jpg,102045,blicket,34,image-keyboard-response,
400,color_off,True,1,,j,on,,0.0-32.0,,j,561,dark,blicket_images/dc.jpg,103167,blicket,36,image-keyboard-response,
400,color_off,True,1,,f,off,,0.0-34.0,,f,508,dark,blicket_images/ls.jpg,104134,blicket,38,image-keyboard-response,
400,color_off,True,1,,f,off,,0.0-36.0,,f,577,dark,blicket_images/lc.jpg,105159,blicket,40,image-keyboard-response,
400,color_off,False,0,blicket_images/lc.jpg,,lc,blicket_images/dc.jpg,0.0-38.0,,dc,5553,dark,"Which of these options shows the image from the last trial, that you just saw?",111145,pop_quiz,42,html-button-response,
400,color_off,True,1,,,"['dc', 'ds']",,0.0-39.0,[0],"['dc', 'ds']",4910,dark,,116087,rule_question,43,survey-multi-select,
377,color_off,False,0,,f,off,,0.0-6.0,,j,1863,light,blicket_images/dc.jpg,58534,blicket,10,image-keyboard-response,
377,color_off,True,1,,j,on,,0.0-8.0,,j,1687,light,blicket_images/lc.jpg,62799,blicket,12,image-keyboard-response,
377,color_off,True,1,,f,off,,0.0-10.0,,f,2894,light,blicket_images/ds.jpg,68414,blicket,14,image-keyboard-response,
377,color_off,False,0,,j,on,,0.0-12.0,,f,4083,light,blicket_images/ls.jpg,73327,blicket,16,image-keyboard-response,
377,color_off,True,1,,f,off,,0.0-14.0,,f,4975,light,blicket_images/dc.jpg,79150,blicket,18,image-keyboard-response,
377,color_off,True,1,,j,on,,0.0-16.0,,j,1558,light,blicket_images/lc.jpg,81334,blicket,20,image-keyboard-response,
377,color_off,True,1,,f,off,,0.0-18.0,,f,1127,light,blicket_images/dc.jpg,83511,blicket,22,image-keyboard-response,
377,color_off,True,1,,j,on,,0.0-20.0,,j,2166,light,blicket_images/ls.jpg,86158,blicket,24,image-keyboard-response,
377,color_off,True,1,,f,off,,0.0-22.0,,f,1934,light,blicket_images/ds.jpg,88702,blicket,26,image-keyboard-response,
377,color_off,True,1,,j,on,,0.0-24.0,,j,1255,light,blicket_images/ls.jpg,90438,blicket,28,image-keyboard-response,
377,color_off,True,1,,f,off,,0.0-26.0,,f,1063,light,blicket_images/ds.jpg,91942,blicket,30,image-keyboard-response,
377,color_off,True,1,,f,off,,0.0-28.0,,f,975,light,blicket_images/dc.jpg,93294,blicket,32,image-keyboard-response,
377,color_off,True,1,,f,off,,0.0-30.0,,f,1191,light,blicket_images/ds.jpg,94926,blicket,34,image-keyboard-response,
377,color_off,True,1,,j,on,,0.0-32.0,,j,1095,light,blicket_images/lc.jpg,96438,blicket,36,image-keyboard-response,
377,color_off,True,1,,j,on,,0.0-34.0,,j,1127,light,blicket_images/ls.jpg,97934,blicket,38,image-keyboard-response,
377,color_off,True,1,,f,off,,0.0-36.0,,f,1095,light,blicket_images/dc.jpg,99342,blicket,40,image-keyboard-response,
377,color_off,False,0,blicket_images/dc.jpg,,dc,blicket_images/ls.jpg,0.0-38.0,,ls,8313,light,"Which of these options shows the image from the last trial, that you just saw?",108162,pop_quiz,42,html-button-response,
377,color_off,True,1,,,"['lc', 'ls']",,0.0-39.0,[0],"['lc', 'ls']",4323,light,,112490,rule_question,43,survey-multi-select,
365,color_off,True,1,,j,on,,0.0-6.0,,j,9318,light,blicket_images/lc.jpg,148101,blicket,10,image-keyboard-response,
